employee_id,department,job_level,tenure_months,training_hours,manager_support,work_life_balance,engagement_score,performance_rating
EMP_2082,HR,Senior,31,31,2.9,4.3,7.4,4.3
EMP_2083,Sales,Individual Contributor,17,26,2.3,4.9,6.7,3.9
EMP_2084,IT,Senior,35,67,4.1,1.6,4.6,4.6
EMP_2085,HR,Individual Contributor,28,67,3.8,4.6,6.7,4.9
EMP_2086,Sales,Senior,19,74,2.7,3.1,6.2,4.3
EMP_2087,Research,Individual Contributor,29,75,3.3,3.7,5.0,4.8
EMP_2088,Finance,Lead,42,48,1.8,3.2,1.7,2.6
EMP_2089,HR,Individual Contributor,35,31,2.8,4.0,4.1,3.7
EMP_2090,IT,Individual Contributor,12,55,3.8,3.5,6.1,3.8
EMP_2091,Finance,Individual Contributor,13,42,4.6,2.5,6.2,3.8
EMP_2092,Sales,Manager,40,55,3.8,3.9,7.1,4.3
EMP_2093,IT,Individual Contributor,18,57,3.7,3.2,7.1,4.6
EMP_2094,Customer Support,Senior,37,40,4.1,2.9,6.9,4.8
EMP_2095,Research,Manager,41,72,3.9,2.4,6.8,4.6
EMP_2096,Engineering,Senior,53,63,2.5,2.3,5.1,4.2
EMP_2097,Engineering,Individual Contributor,7,55,3.2,2.2,6.6,4.6
EMP_2098,Engineering,Individual Contributor,36,56,2.9,2.7,4.7,4.3
EMP_2099,Customer Support,Senior,42,44,4.3,3.6,6.8,4.4
EMP_2100,Research,Individual Contributor,13,34,3.9,3.7,7.8,4.7
EMP_2101,Engineering,Individual Contributor,21,49,3.4,3.2,7.7,4.4
EMP_2102,IT,Individual Contributor,27,62,4.3,3.9,7.0,4.0
EMP_2103,Finance,Lead,30,44,4.4,3.3,5.7,4.3
EMP_2104,Customer Support,Manager,22,53,4.0,3.8,8.8,4.4
EMP_2105,HR,Senior,29,41,3.2,4.6,7.2,4.8
EMP_2106,Marketing,Individual Contributor,25,15,2.3,3.5,5.8,3.3
EMP_2107,Finance,Individual Contributor,37,50,3.3,3.5,6.0,4.4
EMP_2108,IT,Senior,35,78,3.2,2.9,4.5,4.2
EMP_2109,Legal,Lead,49,63,3.3,2.1,4.5,4.6
EMP_2110,HR,Senior,28,41,4.0,2.1,6.1,4.8
EMP_2111,Customer Support,Individual Contributor,13,38,3.8,3.7,6.5,3.7
EMP_2112,Research,Individual Contributor,41,60,3.1,2.6,4.0,3.7
EMP_2113,Customer Support,Lead,30,22,3.1,3.9,5.3,4.3
EMP_2114,Finance,Individual Contributor,37,31,3.9,3.5,6.7,4.0
EMP_2115,HR,Senior,35,66,3.7,2.8,6.7,4.6
EMP_2116,Engineering,Individual Contributor,30,52,3.5,3.7,7.8,4.6
EMP_2117,Finance,Senior,20,64,4.6,2.0,6.6,4.4
EMP_2118,Research,Individual Contributor,38,58,2.6,4.3,5.5,4.7
EMP_2119,HR,Senior,33,44,2.7,3.1,5.7,4.4
EMP_2120,IT,Senior,13,46,2.3,3.8,6.0,3.7
EMP_2121,IT,Senior,29,39,4.4,4.3,8.7,5.0
EMP_2122,Engineering,Director,53,72,3.6,2.7,5.5,4.6
EMP_2123,HR,Individual Contributor,35,30,3.0,3.7,5.2,4.1
EMP_2124,Engineering,Manager,60,66,3.8,3.2,7.1,4.6
EMP_2125,Engineering,Individual Contributor,43,36,2.4,3.9,4.9,3.8
EMP_2126,IT,Individual Contributor,4,44,2.7,2.3,5.4,4.2
EMP_2127,Sales,Individual Contributor,18,53,2.8,2.8,3.9,3.7
EMP_2128,Engineering,Individual Contributor,25,48,4.0,3.5,7.9,4.9
EMP_2129,Marketing,Senior,21,46,3.9,3.6,5.9,4.3
EMP_2130,IT,Individual Contributor,23,50,2.7,4.4,7.1,4.4
EMP_2131,Marketing,Senior,33,61,2.6,2.6,4.8,4.5
EMP_2132,IT,Individual Contributor,5,77,3.4,2.8,5.5,3.9
EMP_2133,Engineering,Senior,40,72,3.3,4.2,8.4,4.8
EMP_2134,Operations,Senior,34,38,3.6,2.3,6.3,3.5
EMP_2135,Engineering,Individual Contributor,38,56,2.9,2.8,5.7,4.2
EMP_2136,Sales,Lead,23,54,3.1,2.0,1.6,3.2
EMP_2137,Customer Support,Senior,33,59,3.3,3.1,4.3,4.0
EMP_2138,Engineering,Lead,23,64,4.5,2.5,8.2,4.3
EMP_2139,Legal,Individual Contributor,31,20,3.2,2.3,4.8,3.8
EMP_2140,Legal,Individual Contributor,28,39,4.5,2.8,6.1,4.3
EMP_2141,Engineering,Individual Contributor,40,47,3.4,2.7,6.1,4.0
EMP_2142,Customer Support,Individual Contributor,39,44,2.4,3.4,3.8,3.2
EMP_2143,Operations,Manager,54,47,3.1,2.8,6.5,4.5
EMP_2144,Sales,Individual Contributor,21,30,3.1,4.5,6.9,3.9
EMP_2145,Sales,Senior,25,52,3.1,2.5,5.5,4.3
EMP_2146,Sales,Manager,43,63,3.2,2.1,7.1,4.5
EMP_2147,Legal,Manager,53,55,3.6,2.1,6.3,4.9
EMP_2148,Sales,Senior,26,42,2.5,2.4,3.9,3.5
EMP_2149,IT,Senior,47,64,3.8,3.1,5.4,5.0
EMP_2150,Sales,Senior,21,33,3.5,4.2,8.5,3.7
EMP_2151,IT,Senior,41,48,2.1,4.1,6.6,4.6
EMP_2152,IT,Individual Contributor,26,58,4.1,3.9,7.7,5.0
EMP_2153,Engineering,Individual Contributor,60,30,4.2,3.4,7.4,4.6
EMP_2154,Customer Support,Individual Contributor,5,40,4.3,2.8,6.6,4.5
EMP_2155,Engineering,Individual Contributor,26,40,3.4,3.4,7.2,4.6
EMP_2156,Legal,Senior,36,53,3.5,2.4,6.1,4.8
EMP_2157,Engineering,Individual Contributor,29,25,2.7,3.0,4.9,3.9
EMP_2158,IT,Individual Contributor,3,65,3.0,2.8,5.7,3.8
EMP_2159,Sales,Senior,39,26,3.4,4.1,7.2,4.2
EMP_2160,Marketing,Senior,25,52,4.8,4.0,7.9,5.0
EMP_2161,IT,Individual Contributor,1,34,4.2,2.8,5.2,3.8
EMP_2162,Marketing,Individual Contributor,23,50,3.7,2.9,6.3,4.7
EMP_2163,Marketing,Individual Contributor,35,32,4.8,3.8,6.4,3.7
EMP_2164,Operations,Individual Contributor,15,44,2.8,3.4,4.0,4.0
EMP_2165,Marketing,Individual Contributor,20,58,4.6,1.4,6.0,3.4
EMP_2166,Sales,Individual Contributor,38,35,2.3,2.5,3.9,4.0
EMP_2167,HR,Individual Contributor,38,55,3.2,2.3,7.5,3.7
EMP_2168,HR,Lead,59,49,1.7,4.1,7.3,5.0
EMP_2169,Sales,Individual Contributor,11,34,3.6,3.6,7.5,3.7
EMP_2170,Customer Support,Individual Contributor,41,34,4.2,3.5,6.7,4.8
EMP_2171,Engineering,Individual Contributor,30,58,4.6,3.4,8.3,3.8
EMP_2172,Customer Support,Individual Contributor,4,29,2.8,2.9,4.5,3.0
EMP_2173,Operations,Individual Contributor,23,21,2.1,3.7,5.1,3.3
EMP_2174,Finance,Individual Contributor,34,51,3.3,3.0,7.9,4.8
EMP_2175,Engineering,Senior,28,57,2.7,3.2,8.3,4.7
EMP_2176,IT,Senior,44,52,5.0,3.2,6.0,4.8
EMP_2177,Operations,Individual Contributor,19,15,4.2,3.0,7.9,3.8
EMP_2178,Customer Support,Lead,18,69,3.2,3.3,5.9,4.4
EMP_2179,Marketing,Individual Contributor,41,43,3.3,4.1,5.6,4.2
EMP_2180,IT,Individual Contributor,43,51,4.2,3.4,8.4,5.0
EMP_2181,Marketing,Individual Contributor,18,31,3.4,3.8,5.7,2.9
EMP_2182,Legal,Individual Contributor,30,57,3.9,2.5,5.1,4.2
EMP_2183,Operations,Senior,17,30,4.4,4.9,7.4,3.9
EMP_2184,Engineering,Individual Contributor,22,48,2.8,3.0,4.8,4.2
EMP_2185,Engineering,Senior,37,56,3.2,4.0,9.2,4.5
EMP_2186,Finance,Senior,23,53,2.4,2.6,4.7,4.1
EMP_2187,Sales,Individual Contributor,17,41,4.7,2.8,7.8,3.7
EMP_2188,Engineering,Individual Contributor,10,56,2.5,1.7,3.2,3.5
EMP_2189,Engineering,Individual Contributor,34,34,3.8,2.8,7.1,4.2
EMP_2190,Engineering,Individual Contributor,32,74,4.6,1.3,8.0,4.1
EMP_2191,Engineering,Individual Contributor,48,38,3.2,2.5,4.4,4.1
EMP_2192,Operations,Individual Contributor,45,35,3.9,3.9,6.5,3.5
EMP_2193,Operations,Individual Contributor,1,37,2.9,2.3,4.0,2.7
EMP_2194,Finance,Individual Contributor,46,27,3.5,3.2,6.4,3.7
EMP_2195,Engineering,Individual Contributor,22,30,3.3,2.8,6.4,4.2
EMP_2196,Sales,Individual Contributor,23,38,3.2,4.1,5.7,4.2
EMP_2197,Marketing,Individual Contributor,33,35,3.1,3.3,4.3,3.1
EMP_2198,Research,Senior,18,53,3.5,4.2,6.7,5.0
EMP_2199,Finance,Lead,58,71,4.2,2.5,4.8,4.8
EMP_2200,Sales,Manager,38,62,5.0,3.1,7.4,4.5
EMP_2201,Engineering,Individual Contributor,2,54,3.6,3.7,7.6,4.8
EMP_2202,Marketing,Individual Contributor,29,49,2.7,4.1,6.6,3.8
EMP_2203,Marketing,Lead,22,71,2.0,3.0,3.7,4.3
EMP_2204,Sales,Individual Contributor,34,30,3.3,4.7,8.1,4.8
EMP_2205,Marketing,Individual Contributor,23,34,3.3,3.8,5.0,3.6
EMP_2206,Operations,Senior,9,47,4.2,2.0,6.7,4.8
EMP_2207,Engineering,Lead,27,62,4.8,4.3,8.1,4.6
EMP_2208,Finance,Individual Contributor,17,51,3.9,3.0,6.1,3.9
EMP_2209,Research,Individual Contributor,32,51,3.9,3.4,6.9,4.5
EMP_2210,Operations,Senior,19,37,2.4,3.1,2.7,3.0
EMP_2211,Marketing,Individual Contributor,33,32,3.8,3.8,7.3,4.9
EMP_2212,Operations,Individual Contributor,4,49,4.7,4.1,7.4,4.1
EMP_2213,Operations,Individual Contributor,15,40,3.9,3.1,6.8,4.2
EMP_2214,Marketing,Senior,25,58,4.0,2.0,6.3,4.2
EMP_2215,Operations,Senior,30,60,4.3,2.9,6.3,4.2
EMP_2216,Engineering,Individual Contributor,29,30,3.6,1.3,4.8,3.4
EMP_2217,IT,Individual Contributor,46,55,3.2,2.2,5.2,3.9
EMP_2218,Finance,Senior,34,59,3.7,2.9,6.4,4.9
EMP_2219,Engineering,Senior,48,53,3.1,3.0,5.1,4.5
EMP_2220,Marketing,Individual Contributor,25,22,2.8,3.4,7.0,4.0
EMP_2221,Research,Individual Contributor,35,46,3.6,3.7,7.7,4.1
EMP_2222,Finance,Individual Contributor,29,33,3.1,4.2,5.5,3.9
EMP_2223,Sales,Lead,30,59,3.3,3.6,7.6,4.5
EMP_2224,Engineering,Individual Contributor,24,40,4.2,2.2,6.2,4.4
EMP_2225,Sales,Individual Contributor,24,33,3.5,2.8,5.7,3.8
EMP_2226,Finance,Individual Contributor,45,32,4.3,3.3,4.8,4.4
EMP_2227,Customer Support,Individual Contributor,3,72,4.3,2.7,5.9,3.9
EMP_2228,Marketing,Individual Contributor,21,39,3.1,3.6,4.9,4.2
EMP_2229,Customer Support,Lead,38,41,4.3,2.9,4.1,4.3
EMP_2230,IT,Senior,25,57,4.4,4.4,8.6,4.9
EMP_2231,Sales,Senior,9,41,3.9,3.3,6.7,4.1
EMP_2232,Sales,Individual Contributor,25,24,3.7,2.7,4.3,3.4
EMP_2233,Operations,Individual Contributor,17,51,2.2,2.5,4.3,3.3
EMP_2234,IT,Senior,8,36,4.9,3.7,7.8,4.7
EMP_2235,Sales,Senior,18,43,3.8,4.2,6.3,4.7
EMP_2236,Engineering,Lead,22,51,2.1,2.3,6.0,4.3
EMP_2237,Engineering,Individual Contributor,11,73,4.3,3.6,9.5,4.5
EMP_2238,Research,Individual Contributor,41,57,4.3,4.1,7.9,4.9
EMP_2239,Engineering,Individual Contributor,20,44,2.5,4.4,5.9,4.1
EMP_2240,HR,Individual Contributor,28,62,3.1,4.0,7.7,4.5
EMP_2241,Sales,Individual Contributor,19,48,4.5,3.9,7.1,4.8
EMP_2242,Engineering,Lead,32,58,4.2,2.5,8.0,4.8
EMP_2243,IT,Individual Contributor,39,36,3.3,4.1,4.3,3.6
EMP_2244,Engineering,Individual Contributor,56,38,4.8,2.8,7.5,4.8
EMP_2245,Sales,Individual Contributor,27,37,3.5,4.1,6.1,4.0
EMP_2246,Legal,Lead,30,49,2.9,2.7,5.1,3.8
EMP_2247,Sales,Senior,10,58,3.3,3.9,7.2,3.5
EMP_2248,Marketing,Individual Contributor,28,22,4.1,4.8,8.2,4.6
EMP_2249,IT,Individual Contributor,16,50,4.3,2.7,6.1,4.3
EMP_2250,Sales,Senior,31,39,4.5,2.5,6.5,4.6
EMP_2251,Finance,Senior,24,52,2.7,1.6,2.6,4.3
EMP_2252,Engineering,Senior,32,62,3.1,3.3,6.3,4.9
EMP_2253,Engineering,Individual Contributor,36,52,2.2,3.2,5.1,4.5
EMP_2254,Customer Support,Individual Contributor,13,27,3.3,2.9,4.0,3.7
EMP_2255,IT,Individual Contributor,26,60,4.2,2.7,6.8,4.0
EMP_2256,Engineering,Individual Contributor,44,42,3.3,3.0,6.2,4.0
EMP_2257,Sales,Senior,21,57,4.2,2.7,6.6,4.8
EMP_2258,Legal,Individual Contributor,15,54,2.9,3.0,5.6,4.3
EMP_2259,Research,Individual Contributor,42,36,3.2,3.8,7.9,4.4
EMP_2260,Marketing,Individual Contributor,35,34,2.8,3.9,4.4,3.8
EMP_2261,Sales,Lead,12,47,3.7,3.5,6.4,4.4
EMP_2262,Customer Support,Senior,15,41,4.6,4.1,6.6,3.7
EMP_2263,Finance,Manager,63,55,3.5,3.2,5.5,4.6
EMP_2264,Marketing,Manager,62,58,2.7,2.3,3.4,4.4
EMP_2265,Customer Support,Individual Contributor,14,11,4.6,2.7,4.0,3.1
EMP_2266,Sales,Individual Contributor,14,37,4.5,4.2,8.0,4.3
EMP_2267,Operations,Lead,35,35,2.2,4.4,4.6,3.7
EMP_2268,Sales,Individual Contributor,21,39,1.8,2.7,3.5,3.4
EMP_2269,HR,Senior,26,47,3.6,4.5,6.9,4.3
EMP_2270,Sales,Individual Contributor,22,47,2.5,3.3,2.6,2.6
EMP_2271,Legal,Individual Contributor,34,28,4.2,3.2,7.0,4.4
EMP_2272,Customer Support,Individual Contributor,20,14,4.4,5.0,7.2,3.6
EMP_2273,Engineering,Senior,18,62,3.8,3.8,8.4,4.7
EMP_2274,IT,Senior,30,61,3.5,3.1,6.6,4.7
EMP_2275,Operations,Individual Contributor,30,35,3.9,3.6,7.1,4.3
EMP_2276,Sales,Lead,28,38,1.2,3.5,4.0,4.5
EMP_2277,Finance,Individual Contributor,25,36,2.8,2.0,5.4,3.5
EMP_2278,IT,Individual Contributor,27,53,3.4,3.9,6.5,4.2
EMP_2279,Sales,Senior,40,56,2.7,1.8,2.6,3.4
EMP_2280,HR,Senior,57,51,3.2,4.3,6.6,4.6
EMP_2281,Sales,Lead,48,59,4.2,3.1,8.0,4.5
EMP_2282,HR,Individual Contributor,34,67,3.0,4.0,6.3,3.8
EMP_2283,Sales,Individual Contributor,30,23,3.7,2.4,7.8,3.9
EMP_2284,Engineering,Individual Contributor,19,36,4.6,3.8,9.0,4.7
EMP_2285,Finance,Individual Contributor,29,25,3.6,2.5,8.2,4.6
EMP_2286,IT,Individual Contributor,21,40,4.1,2.6,5.4,3.9
EMP_2287,Legal,Individual Contributor,36,44,3.1,2.0,4.7,4.3
EMP_2288,Engineering,Individual Contributor,19,40,4.6,4.5,10.0,4.9
EMP_2289,IT,Individual Contributor,14,43,3.1,3.1,7.8,4.7
EMP_2290,Engineering,Individual Contributor,35,34,4.4,4.0,7.2,4.8
EMP_2291,Sales,Individual Contributor,15,23,3.8,3.7,5.4,3.6
EMP_2292,HR,Manager,76,61,3.9,2.9,4.6,4.5
EMP_2293,Customer Support,Lead,20,38,2.8,3.5,4.7,4.3
EMP_2294,IT,Senior,16,59,1.7,3.1,2.2,4.5
EMP_2295,Engineering,Individual Contributor,37,44,2.4,3.6,6.6,3.8
EMP_2296,HR,Individual Contributor,34,52,4.0,4.1,8.9,5.0
EMP_2297,Marketing,Individual Contributor,22,45,4.1,3.7,9.9,3.9
EMP_2298,Marketing,Individual Contributor,21,36,3.0,2.9,6.1,3.3
EMP_2299,Sales,Individual Contributor,30,41,2.9,2.9,5.7,4.1
EMP_2300,Research,Individual Contributor,43,64,4.7,3.6,9.6,5.0
EMP_2301,Research,Lead,53,36,4.7,3.7,9.2,4.7
EMP_2302,Engineering,Director,39,56,3.0,2.3,6.5,3.8
EMP_2303,Operations,Individual Contributor,20,25,3.6,2.9,5.4,3.6
EMP_2304,IT,Individual Contributor,29,33,2.7,2.9,7.4,4.1
EMP_2305,IT,Individual Contributor,27,39,3.5,2.4,3.4,3.8
EMP_2306,HR,Individual Contributor,29,28,3.8,5.0,7.7,4.7
EMP_2307,Operations,Individual Contributor,47,43,3.4,3.8,5.3,3.9
EMP_2308,IT,Senior,20,48,3.3,2.6,6.2,4.4
EMP_2309,HR,Manager,47,44,2.6,3.9,8.3,4.4
EMP_2310,Engineering,Senior,24,65,2.3,3.9,6.0,4.3
EMP_2311,Operations,Individual Contributor,20,30,3.1,4.2,7.3,4.1
EMP_2312,Sales,Individual Contributor,32,27,3.7,3.3,7.5,4.0
EMP_2313,Sales,Manager,41,63,3.3,2.1,5.2,4.2
EMP_2314,IT,Individual Contributor,29,67,3.4,3.0,6.5,4.0
EMP_2315,IT,Senior,19,74,3.8,1.6,4.4,4.6
EMP_2316,Operations,Senior,37,51,3.0,4.1,6.5,4.5
EMP_2317,Finance,Manager,47,40,4.7,2.2,6.1,4.9
EMP_2318,Sales,Individual Contributor,26,46,3.5,3.2,8.0,3.6
EMP_2319,Research,Manager,57,56,4.2,2.7,7.4,5.0
EMP_2320,Finance,Senior,32,55,4.1,3.1,8.6,4.7
EMP_2321,Marketing,Individual Contributor,14,23,2.9,2.6,5.2,3.2
EMP_2322,IT,Senior,7,43,4.2,3.6,7.0,4.9
EMP_2323,Marketing,Individual Contributor,9,71,3.7,2.5,6.5,4.5
EMP_2324,Marketing,Director,37,69,2.7,2.7,3.3,4.0
EMP_2325,IT,Individual Contributor,16,68,2.4,3.0,4.9,4.5
EMP_2326,Finance,Individual Contributor,64,48,4.8,3.6,9.6,4.9
EMP_2327,Engineering,Individual Contributor,11,51,3.8,2.8,6.1,4.2
EMP_2328,Engineering,Senior,49,31,4.0,3.8,9.6,5.0
EMP_2329,HR,Individual Contributor,40,42,2.8,3.8,6.8,4.8
EMP_2330,Engineering,Senior,40,42,3.7,3.1,4.1,3.9
EMP_2331,Engineering,Individual Contributor,14,61,3.0,2.7,7.9,4.3
EMP_2332,HR,Senior,7,52,2.5,2.6,2.9,3.9
EMP_2333,Finance,Individual Contributor,19,40,4.3,2.9,8.6,4.6
EMP_2334,Engineering,Individual Contributor,25,53,2.3,2.2,5.0,3.8
EMP_2335,HR,Senior,44,66,3.2,3.7,6.3,5.0
EMP_2336,Operations,Individual Contributor,37,48,3.0,3.9,5.5,3.6
EMP_2337,Marketing,Individual Contributor,44,13,4.7,2.7,8.4,4.2
EMP_2338,Finance,Senior,28,38,3.6,2.7,6.5,3.6
EMP_2339,Operations,Individual Contributor,9,26,3.3,4.0,8.1,3.7
EMP_2340,Engineering,Manager,45,67,3.0,2.9,6.0,4.2
EMP_2341,Finance,Individual Contributor,8,37,3.7,2.0,4.5,3.5
EMP_2342,Engineering,Individual Contributor,11,44,4.5,2.0,7.5,4.2
EMP_2343,Marketing,Senior,33,48,2.9,4.1,6.2,4.7
EMP_2344,Marketing,Lead,30,74,4.0,4.3,7.7,4.8
EMP_2345,IT,Individual Contributor,32,61,4.7,2.8,8.3,4.5
EMP_2346,Marketing,Individual Contributor,26,27,3.2,4.4,5.6,4.1
EMP_2347,Engineering,Lead,38,42,3.1,3.5,5.5,4.8
EMP_2348,HR,Individual Contributor,54,32,2.8,3.7,6.6,4.1
EMP_2349,Operations,Senior,6,51,4.7,2.9,7.2,4.9
EMP_2350,Customer Support,Senior,29,44,3.6,4.7,7.7,4.9
EMP_2351,Operations,Senior,35,47,3.0,3.0,6.4,4.0
EMP_2352,Sales,Individual Contributor,24,26,4.2,2.5,7.7,4.3
EMP_2353,Sales,Individual Contributor,12,41,3.0,3.1,5.1,3.0
EMP_2354,Marketing,Senior,54,23,3.8,3.2,7.1,4.4
EMP_2355,Customer Support,Individual Contributor,26,37,3.9,2.6,6.3,3.6
EMP_2356,Marketing,Senior,7,53,3.3,3.0,6.5,4.1
EMP_2357,IT,Lead,26,41,3.8,3.5,6.4,4.8
EMP_2358,Operations,Senior,30,39,3.5,3.6,7.1,4.1
EMP_2359,Marketing,Senior,15,38,3.7,4.2,7.0,4.2
EMP_2360,Marketing,Individual Contributor,33,49,4.3,3.6,8.8,3.9
EMP_2361,IT,Individual Contributor,10,41,3.9,2.4,6.1,4.1
EMP_2362,Operations,Individual Contributor,20,50,2.7,3.1,6.1,3.0
EMP_2363,HR,Individual Contributor,37,52,4.5,4.3,7.7,4.8
EMP_2364,Engineering,Individual Contributor,11,47,2.4,3.1,6.7,3.8
EMP_2365,Finance,Senior,34,45,3.4,4.3,6.4,4.7
EMP_2366,IT,Individual Contributor,22,34,3.4,4.0,5.2,3.5
EMP_2367,Customer Support,Individual Contributor,9,48,3.9,3.5,6.5,4.4
EMP_2368,Operations,Individual Contributor,34,42,4.1,3.6,7.2,4.7
EMP_2369,Sales,Individual Contributor,39,11,2.2,4.5,5.0,4.0
EMP_2370,Research,Individual Contributor,26,37,2.4,3.1,4.6,4.0
EMP_2371,Marketing,Individual Contributor,31,64,3.4,3.1,6.1,4.3
EMP_2372,Customer Support,Senior,24,9,1.3,2.5,1.5,2.8
EMP_2373,Customer Support,Senior,14,57,4.5,4.4,9.5,4.6
EMP_2374,Engineering,Individual Contributor,28,33,4.1,4.2,9.2,4.6
EMP_2375,Engineering,Individual Contributor,36,29,2.1,3.9,5.4,4.8
EMP_2376,Finance,Individual Contributor,14,57,3.4,3.4,7.4,4.8
EMP_2377,Sales,Individual Contributor,16,59,2.7,2.1,4.2,3.9
EMP_2378,Marketing,Senior,27,57,3.9,2.5,8.1,4.1
EMP_2379,Engineering,Individual Contributor,43,38,3.5,3.3,5.7,4.0
EMP_2380,Operations,Individual Contributor,16,27,2.8,3.4,6.6,3.8
EMP_2381,HR,Individual Contributor,46,46,3.8,4.0,7.1,4.7
EMP_2382,Customer Support,Senior,7,60,4.1,2.6,7.0,3.4
EMP_2383,Finance,Senior,23,34,4.1,3.5,8.3,3.8
EMP_2384,Finance,Individual Contributor,30,46,2.7,3.3,3.7,3.4
EMP_2385,HR,Senior,34,54,2.6,2.9,4.0,3.9
EMP_2386,Sales,Individual Contributor,14,36,3.8,3.3,7.6,4.4
EMP_2387,Finance,Individual Contributor,16,25,4.3,2.0,5.0,3.1
EMP_2388,Sales,Individual Contributor,26,37,4.9,4.2,8.3,4.5
EMP_2389,Research,Lead,31,50,2.6,3.0,4.1,4.3
EMP_2390,Engineering,Lead,29,75,3.6,4.6,7.6,4.8
EMP_2391,Engineering,Individual Contributor,22,39,2.6,4.5,9.3,3.9
EMP_2392,HR,Individual Contributor,19,44,2.8,3.5,4.3,3.9
EMP_2393,Engineering,Individual Contributor,21,45,2.4,3.3,8.1,4.1
EMP_2394,Operations,Individual Contributor,40,44,4.6,3.9,8.5,4.8
EMP_2395,Customer Support,Individual Contributor,6,38,4.9,3.9,9.7,4.7
EMP_2396,HR,Senior,48,56,4.0,3.5,8.8,4.9
EMP_2397,Operations,Individual Contributor,38,37,3.1,2.1,6.7,3.9
EMP_2398,Engineering,Individual Contributor,21,37,4.2,4.1,9.1,4.8
EMP_2399,Operations,Individual Contributor,22,30,1.6,4.1,3.1,3.2
EMP_2400,Sales,Lead,30,47,4.5,2.1,7.5,4.1
EMP_2401,Engineering,Individual Contributor,8,52,2.3,3.7,5.8,3.2
EMP_2402,IT,Lead,11,69,4.1,3.0,7.0,4.9
EMP_2403,Customer Support,Manager,38,35,3.7,3.6,7.2,4.5
EMP_2404,Customer Support,Individual Contributor,42,19,4.6,3.5,7.9,3.7
EMP_2405,Finance,Individual Contributor,26,48,3.9,1.8,5.8,3.6
EMP_2406,IT,Individual Contributor,55,62,1.9,3.8,6.5,4.2
EMP_2407,Sales,Individual Contributor,29,33,3.8,3.1,6.0,3.9
EMP_2408,IT,Individual Contributor,12,64,3.2,2.9,7.2,4.4
EMP_2409,Operations,Individual Contributor,27,52,4.4,2.4,6.6,4.8
EMP_2410,Research,Individual Contributor,26,47,2.8,2.9,6.5,4.6
EMP_2411,IT,Individual Contributor,46,56,2.9,1.9,7.1,4.2
EMP_2412,Engineering,Senior,25,68,3.6,2.5,7.8,5.0
EMP_2413,HR,Senior,18,67,3.3,3.5,7.9,5.0
EMP_2414,Finance,Individual Contributor,22,35,2.4,3.1,2.2,3.2
EMP_2415,Research,Individual Contributor,13,53,2.1,4.1,4.8,4.0
EMP_2416,Finance,Senior,46,55,2.9,1.7,5.0,4.1
EMP_2417,Sales,Individual Contributor,31,33,3.2,3.3,6.8,4.5
EMP_2418,Engineering,Individual Contributor,9,55,2.0,3.0,6.2,3.7
EMP_2419,HR,Individual Contributor,49,45,4.6,4.2,6.8,4.4
EMP_2420,HR,Senior,31,38,3.5,3.7,8.7,4.7
EMP_2421,Customer Support,Director,44,68,4.3,2.5,6.2,4.5
EMP_2422,Engineering,Individual Contributor,25,40,4.2,3.3,7.7,5.0
EMP_2423,Finance,Individual Contributor,12,44,4.0,2.3,6.5,3.9
EMP_2424,HR,Individual Contributor,45,36,3.1,3.9,5.3,4.0
EMP_2425,Engineering,Individual Contributor,25,40,3.5,3.6,7.3,4.5
EMP_2426,Marketing,Individual Contributor,19,29,4.0,4.1,6.8,4.1
EMP_2427,Customer Support,Individual Contributor,20,36,3.8,2.2,6.1,3.1
EMP_2428,Research,Senior,32,69,3.4,2.8,8.9,5.0
EMP_2429,Engineering,Senior,39,50,2.8,4.4,7.0,4.9
EMP_2430,IT,Lead,27,54,4.9,3.1,6.5,4.6
EMP_2431,Engineering,Individual Contributor,27,24,3.4,3.2,7.6,4.1
EMP_2432,Operations,Individual Contributor,51,21,3.6,2.5,6.6,4.8
EMP_2433,Marketing,Individual Contributor,36,39,3.4,4.1,8.6,5.0
EMP_2434,Operations,Individual Contributor,23,65,2.7,2.6,3.2,3.2
EMP_2435,Finance,Senior,41,60,4.1,2.9,6.8,4.8
EMP_2436,IT,Individual Contributor,21,64,3.8,3.5,7.0,4.9
EMP_2437,Marketing,Individual Contributor,17,39,4.1,3.4,8.6,4.3
EMP_2438,Engineering,Senior,27,66,3.4,3.1,6.0,4.3
EMP_2439,Engineering,Individual Contributor,32,30,4.3,3.9,7.2,4.6
EMP_2440,Marketing,Individual Contributor,28,27,3.0,3.2,6.3,4.1
EMP_2441,Marketing,Senior,29,54,4.0,3.3,7.9,4.6
EMP_2442,Legal,Individual Contributor,49,38,4.2,3.1,6.1,4.6
EMP_2443,Marketing,Senior,24,52,3.4,3.8,7.2,4.7
EMP_2444,Finance,Senior,23,75,4.2,3.3,6.6,4.7
EMP_2445,Engineering,Individual Contributor,15,51,2.6,3.2,6.1,3.9
EMP_2446,Operations,Individual Contributor,26,45,2.5,3.9,4.5,2.8
EMP_2447,Customer Support,Senior,13,51,3.3,3.9,6.3,3.4
EMP_2448,Operations,Lead,40,29,4.1,2.7,6.1,4.6
EMP_2449,Sales,Individual Contributor,42,31,4.2,2.8,7.8,4.5
EMP_2450,Legal,Senior,27,36,2.6,2.8,3.9,4.2
EMP_2451,Customer Support,Individual Contributor,50,4,3.5,3.5,7.7,3.9
